comment,label
"4. Land acquisition act is not just necessary for farm sector but more importantly for establishing Industries... isn't it? Moreover, in a country like ours, poor farmers need jobs with steady incomes rather than farming outputs which are very much dependent on many variables such as monsoon, MSP, P",1
"Everything is not exploitation. That way you can say that Ola-Uber are exploiting cab drivers, Amazon Flipkart are exploiting small traders. Fact is farming is a risky business, where the output is reliant on climate, water, and so many market factors. And if the crops failed or there is over produc",1
"Shameful movement for countary,sudhir ji please express your condolences to our farmers death",0
This is the victory of goons and goondas. Real farmers will suffer more.,1
farmers won & GODI lost but there should be no vote for BJP in upcoming elections,0
Shame on bjp and their supporters.The minister and his son should in jail .,0
"FARMERS DONT GET FAIR PRICES TODAY. Open markets are the best bet ahead. Providing MSP on every is infeasible, it'll hinder growth. These laws are important to improve the state of farming economy in India.",1
(Not sure if its mentioned / added in the bill but Govt ensures - MSP system and Mandis will continue.),1
It is untrue that small farmer's will be affected (give the fact why) small farmer's actually will get better price than now why,1
"YE OPPOSITION VALE HAI -- CONGRESS, AAP, BSP , SAMAJVADI , AMIM PARTY",1
acha ab samaj aya then i support farmers,0
I wonder why they said we are not in need of these farm bills instead of saying these bills are going to hurt their business. Are they afraid that the farmers of other states too will be able to sell their produce to the corporates?,1
"22. These middlemen/ brokers had a free run in not only exploiting our farmers, but also evading taxes till date.",1
"MODI JI DOING GOOD. IF THESE PROTESTORS HAD FAITH ON USELESS CONGRESS FOR 70 YEARS THEN WHY CAN'T THEY HAVE FAITH ON MODI JI. MY QUESTION IS WHY MAJORITY OF FARMER UNIONS FROM DIFFERENT PARTS OF COUNTRY HAVE AGREED. ARE NOT THEY FARMERS??????  BEFORE BLAMING ANY ONE "" BE THE CHANGE THAT U WANT TO SE",1
Honestly explained the truth of farmer's protest  love from Panjab,0
Kisi se poocho jo law govt leke aaye isme problem kya hain. APMC and mandi is not helping the farmers for last 70 yrs.,1
"The bills were withdrawn due  to two reason which were less mentioned, The re-rise of Khalistan terrorism (also the boost from Pakistan politics in it) and as usual.......guess.....the media houses and the half knowledge videos like this.",1
"BJP must immediatly suspend all their politicias like Khattar and Mishra who spread violance against farmers. Jay Shree Ram, Bharat Mata ki jay.... Jai Jawaan... Jay Kishan.. .    Khattar aur Mishra jaisa BJP ke gundo ko jail...  kishano ko MSP ka labh mile..... 700 mara kishano ko nyay mile...Jay S",0
It's Govt who pressured police to stop Farmer's March to Delhi. I think all Farmer's from neighbor state should support n participate this agitation . Aaj juko gi to Kal bi jukhna padega....so abhi khara ho jaw to Kal bi khara honge,0
 .       msp         .    daily basis  out.  APMC .    .    .  .       .,2
Govt should make cold storage available at panchayat level per village with capacity based on land per village. Once their produce is not perishable soon they would have time to sell outside Mandy. Else any perishable produce or any reason that prevents farmer to travel outside mandi scope is going ,2
You have given a good explanation of the problem. But I still do not understand why 26 out of 28 states in India are not protesting against this new law.,1
Who will be held responsible for Suicide of Farmers in Maharashtra and Karnataka ?,2
Farmers will have right to sell  anywhere in India rather than local mandi where they cant get profit.,1
I don't understand. If your eating and living outside the India and supporting such protest without any studies. It Useless. because you are paying tax to outside country not in India.,1
