Username,Comment,Likes,Video ID
Sushama Pethkar,Where is SC now? Many people filed cases against central Government for mismanagement of Covid second wave that time SC had intervened. Why SC can't take suo motu action on opposition parties who are supporting this farmer's gathering? How can SC just watch this violation of Covid norms by so-called farmers?,19,PCIZ98VCynE
Truth of life,They will wait untill 2024 next election.,11,PCIZ98VCynE
Rajeshree Sawant,"राकेश टिकैत या तो बोहोत बडा बेवकुफ है जीसे कोवीड की सीरीयसनेस मालुम नही या तो राकेश टिकैत बोहोत बडा हरामखोर आदमी है जीसको पता है भीड की वजह से लोग मर भी सकते है लेकिन कोग्रेस, विपक्षियों को खुश करने के लिये लोगों को कानून के बारे मे झूठ बोलकर भीड करवा रहा है .",0,PCIZ98VCynE
Truth of life,"Congress party paid actors.

Farmers are only in punjab.

No wuhan virus.",0,PCIZ98VCynE
Anil Chaudhari,"Community guidelines, rule's, lockdown these for common public only...why these opposition purposely bend the rules every times? Who allowed them...",9,PCIZ98VCynE
Virendra Kumar,.,0,PCIZ98VCynE
Nilima Pandey,.,0,PCIZ98VCynE
Jasn Brar,Harshita Ji 💖💖💖😍👌,1,CckwXQHILb0
PARDEEP BACHHAL,Kisaan mazdoor EKTA zindabaad,1,CckwXQHILb0
संपूर्ण India News,"मैं आपके साथ काम करना चाहता हूं सर plz reply me
9113179508",0,CckwXQHILb0
XYZ,"😂😂 ye Nahi h superspreader, ya vaccine spread Kar rahe ye so called kisan",1,CckwXQHILb0
AYONA Barman,Corona ko or badayo maja aarahahai,0,CckwXQHILb0
irshad Khan,Kisan bhaiyon tumhari qurbani bekar nahi jayegi up ke election se Paheli Sarkar tumhare samne ghutne take degi,0,CckwXQHILb0
URBAN HUNK,"21 को आंसू बहाने के बाद 24 को चुनावी मीटिंग करता है।

क्या अब भी इसके मगरमच्छ होने में कोई शक बाकी रह जाता है ?",1,CckwXQHILb0
Venkatesh G Venki,Jai kisaan,0,CckwXQHILb0
MANISH KUMAR,"*ये टिकैत और चढ़ूनी आदि सभी लेफ्टिस्ट, कांग्रेसी और आढ़तियों की गैंग है जो देश में लगातार षड्यंत्र कर, लोगों को बरगला कर अराजकता फैला रही है। ये आंदोलन पूरी तरह से राजनीतिक है।*
*इन सभी गैंग का पर्दाफाश कर सरकार को कृषि कानून का (जो कि किसान हित में है) सही लाभ जनता को बताना चाहिए।*",0,CckwXQHILb0
Gautam Samanta,Kisan leaders are playing with Kisan sentiments,4,CckwXQHILb0
Lakhvir Singh,Jai jawan jai kissan,3,CckwXQHILb0
Swarn Singh Gurinder Singh,Kisan ekta jindabaad,1,CckwXQHILb0
Shashikant Murugkar,Lalantop top Esa andolan ke piche ka such khoj nikale.  KYa apako bhi kuch Mila hae kya zure kisan ka sath de rahe ho,0,CckwXQHILb0
Vinayak Khanna,"Areee bhii yh kisan h inko chinese virus ka koi asar nhi ho ga 
Ha pr rakesh tattu jaroor vaccine lagvaye ghoom rha h 😂😂😂😂",0,CckwXQHILb0
Shailesh Maurya,These fake farmers are actually mandi DALAL. Ask them who is funding this movement from months.,1,CckwXQHILb0
True indian,No support for broker middleman mandi walas,1,CckwXQHILb0
deepak mundra,"Ducait tikkat ka flop show
Ise lagta h aisa karke agli baar minister ban jayga jhandu h saala",0,CckwXQHILb0
sumit pratap singh,"Kisano ko sabkuch samajh aa gaya, bus yehi baat samajh nahi aayi,
mahamri phali hui hai, log mar rahe hai, lasho ko jalane ke liye
lakdiya nahi mil rahi hai, pariwar toot rahe hai or humlog bheed laga ker 
katil ban rahe hai. This reporter is also absolute blind for it or
she is paid to keep silence on it.",1,CckwXQHILb0
Tabzz Ahmed,Lakshadweep is in danger,0,CckwXQHILb0
Power of Girl,❤️,0,CckwXQHILb0
Abhishek Verma,Kewal Punjab Haryana aur west up ke kisaan hi kyu aandolan Kar rhe agar ye kaanun kisaan virodhi hai to........ Ye laalachi Hain aur kamjor kisaan ko badhte nhiii dekhna chahte warna inka dominance khtm hone lgega,0,CckwXQHILb0
Official Right Winger,Aa gye Aandolan jeevi corona failane,1,CckwXQHILb0
pranav shah,Our beloved pm trying to crush farmers protest using corona as toolkit ..,1,CckwXQHILb0
i Lovetone,Thanks you for 796 ab sirf 1k  karawado guys  Love you all ❤❤️,1,CckwXQHILb0
Fahim Khan,Mp 10...se,0,CckwXQHILb0
Zahid Khan,BJP BILL WAPAS LAY,0,CckwXQHILb0
Zahid Khan,Ya Allah kissano ka jald se jald fasla ho Ameen Summaameen,0,CckwXQHILb0
Monirul Islam Mullick,"Kisan hiii takttar chaleyaaa gaaa in samprodayik dungaa baaj party paar...
MSP granted hoooo bass ..
110 kaa sarsho kaa oil 200 k MRP mai bik raaha hai addani fortune oil...
Q kii choukidar kaa malik bohuty Bikash Lee raaha hai....
Mehengaie tooo bjp mai joining ker liyaaa darling baan gayaa...
Lpg cylinder 900 jaha pai two cylinder mill jataa.
Petrol 100 per chukhaa haii...
Medicine se lekar ghar khane walaa chis mehengaie mangal pouch chukha haii",0,CckwXQHILb0
Narottam Dhurtlehre,Kisan akta zindabaad kala bill vapas lo,0,CckwXQHILb0
Nitin Pandey,Kal ka social list....???,0,CckwXQHILb0
शैलेश कुमार तिवारी,आन्दोलन जींवी 😆😆😆😆,1,CckwXQHILb0
DIPANKAR DAS,Nikamma dramabaaz Modi murdabad. Jai jawan jai kisan. Jai Sri Ram.,1,CckwXQHILb0
Ishan Verma,किसान एकता जिंदाबाद।,2,CckwXQHILb0
BuRmAn Sk,Bhot hi Umdda...,0,CckwXQHILb0
Abhay Narang,"This farmers protest is unique in history due to its revolutionary nature as it broke the boundaries and brought together people of all castes, religion, regions
Empowered women like never before
No power can break this revolution if the unity remains",11,CckwXQHILb0
Vishal Goel,Harami tikait murdabad,0,CckwXQHILb0
naeem khan,kisan ekta zindabaad,2,CckwXQHILb0
Navjot Singh,Jai kisan,1,CckwXQHILb0
Game On,BJP murdawaad,1,CckwXQHILb0
Game On,Kisan majdoor Ekta zindawaad,2,CckwXQHILb0
Gagandeep Singh,No farmers No food🚜🚜,6,CckwXQHILb0
Sagar......,Ab corona nhi felenga 🤔🤔,0,CckwXQHILb0
Saral Jeevan,"I'm with kisan andolan but agst Sikh people who are laughing at cow with muslim community

I support Prafull Patel in Lakshdeep, how beef eating become a lakshdeep heritage

Next UP election to be between gau rakshak and beef heritage",2,CckwXQHILb0
Navneet Kumar Sharma,"Can you explain- 
I). why Daman and Diu is submerged with Dadar Nagar Haveli?
ii). What is the current situation of Lakshdweep and why the system is changing in these UTs ?
Please explain these issues.",1,CckwXQHILb0
Saab Kang,Kissan ekta zindabad 🙏,6,CckwXQHILb0
ਪੰਜਾਬ,Kisan ekta zindabaad,4,CckwXQHILb0
Grewal Grewalpreet,Modi toh gaya  bas,1,CckwXQHILb0
Ammu Pg,Please all indian support our kissan......,1,CckwXQHILb0
Ammu Pg,Jai kissan jai jawaan,3,CckwXQHILb0
मोहित कुलड़िया,"जय जवान जय किसान 
Support किसान आंदोलन from RJ31",17,CckwXQHILb0
h singh,Kisan ekta jindabad,3,CckwXQHILb0
Pawan Chauhan,kisan ekta zindabad,4,CckwXQHILb0
Neha Joshi,Mam andolan mein rape hua ha aur police ko inform nahi kiya strange plus andolan mein toh sab corona negative report le ka betha ha na wah mam wah hypocrisy ki bhi limit hoti ha...Mam hatras toh bhut cover kiya but kisan andolan mein rape hua toh uski koi khabar nahi kyu oh is khabar sa views  nahi aa raha hoga aur bhai ladki toh up ki bhi nahi thi,0,CckwXQHILb0
Amrit singh Randhawa,Kisan majdoor ekta jindabad,3,CckwXQHILb0
Amit khandelwal,"@Lallantop- Baba Ramdev ke bayaan ""Arrest toh unka Baap bhi koi nahi kar skta"" pe video banae.",1,CckwXQHILb0
Vivek Shukla,She Is so good in her job 👍,1,CckwXQHILb0
Vipan Katiyal,26 jan ko kya kiya tha in andolanjeevon ne.... Yeh bhi bata deti...... Today parivar ki biki hui patrakarita,0,CckwXQHILb0
Xettri SaNam,"बिजनेसमैन रामदेव अगला शुसान्त (RIP सुसान्त सिंह) है सरकार ने असल मुद्दे से ध्यान भटकाने के लिए रामदेव को आगे लाया है सबको ध्यान रहें🙏 
First wave मे इन्हें मु्द्दा मिला था अभी खुद बना रहे हैं 😠",3,CckwXQHILb0
Zia Raza,"Kisan andolan jab December aur January k mahine me tha aur us time bahot sare Kisan sardi ki waja se apni jan gawa di lekin PM ne rona to dur jan gawane wale kisano par ek bar v bat nahi kya 
Lekin hum Kisan k sath hai",2,CckwXQHILb0
Mr. Tangent,please make a video on new Ransomware Virus  Ehez Virus many Indians are victims they are asking for 980 dollars 😭😭,1,CckwXQHILb0
Abhinash Kumar Singh,Kishan hi jeetenge..,1,CckwXQHILb0
Anonymous Patriot,"There are more than 50% of people educated in 138cr populated India,  But Shame. 
If you aren't interested in politics, atleast choose any well educated, righteous & successful people. Ex: CM's like Arvind kejriwal & Jagan Mohan Reddy
You are people.. blamable for giving power to such illiterated hands. 
PM - Chaiwala 
CM - Sadhu
HM - Totla Tadipaar 
What did we gain in 7 years of BJP regime?
Do you really think they can run our nation?
Please stand .. We need a good leader. We are left 20yrs behind. Only educated leader can push forward  India to Top best countries in the world. 🙏54M",0,CckwXQHILb0
Samad Ahmed,Aaj duniyadari aur dura show jo sourabh duwedi krte wo q upload nhi hui,0,CckwXQHILb0
Raman Deep,Kisaan ekta zindabad,5,CckwXQHILb0
Dhananjay Dhananjaytiwari,जय जवान मेरे सान है जय किसान मेरे जान है जय मजदूर मेरे सकतीं हैं जय हिन्द जय भारत माता की जय हो एकता जिंदाबाद हैं और रहेगा जागो भारत जागो बहुत ही सुन्दर सत्य है सर रखासब है आजकल समय आगया है आगे बढ़ते रहे हैं,2,CckwXQHILb0
Mahesh Kumrawat,"Ye sab to thik hai par ek baat samajh nai aa rahi kumbh pe itna gyan pela tha tum lallantop walo ne ab kisan dilli me bina mask bhid laga rahe hai ab corona ki fikar nai ho rai kya tum logo ko. 
#lallantop_dogla_hai",0,CckwXQHILb0
Aman Aman,6 mahine se toh godi media ne dikhana shuru kiya tha. Actually 9 months hogaye.,1,CckwXQHILb0
Dibyajyoti Saren,You are so so so cute💖💖💖 Your voice💖💖💖 Take care💖💖💖,0,CckwXQHILb0
sanyasi yodha,"INDIA is only nation in the world where world class  protest is going on a 
law from last 6 month by lesser thn 0.001% farmers which has been postponed for 18 month by SC..
😂😍

Aur log kahte hai democracy nahi khatre me hai..",1,CckwXQHILb0
Ravi Sharma,Kamal ka nautankibaaz feku fool hamari bhool,0,CckwXQHILb0
Rinku saini,Jai kissan,2,CckwXQHILb0
Gurwindersingh Singh,modi deya🐏🐏🐏🐏🐏 padda kro mhmhmhmhmhmhmhmh mtlb modi ki bakrya 🐏🐏kro mhmhmhmhmh salao command m gyna ka kam karo 😝😝,0,CckwXQHILb0
Rinku Bansiwal,Aaj social list show kyu nhi aaya ?  Kiti der ho gyi intezaar krte huye,1,CckwXQHILb0
Naushad Safi,mem sorab bro kaha he aaj,1,CckwXQHILb0
Kajal Tiwari,North east people k saath jo discrimination ho raha hai kripaya uspe bhi logon ko jagruk karein,2,CckwXQHILb0
sushanta sarkar,बीजेपी सरकार जिसे हराम का खाने का आदत हो गया है वो किसानों के बारे में क्या कर सकता है बस धर्म का ढोंग करके लोगो को मार रहा है और सबसे ज्यादा हिन्दू मरे रहे है वो भी इन बीजेपी सरकार के कारण  देश आजाद होने से अभी तक,1,CckwXQHILb0
Mobin Ahmed,Jai Kisan Jai Jawan,3,CckwXQHILb0
Dilip Lulla,Modi and amit Shah should resign soon,5,CckwXQHILb0
Amit Kumar,यह सरकार तानाशाही कर रही है इससे पहले कि यह देश में गृह युद्ध कराएं इन कुत्तों को भगा देना भगा देना चाहिए,0,CckwXQHILb0
Ronak Ghatiya,"Aaj lallantop show nahi aayega kya, social list bhi nahi dikh raha duniyadari bhi gayab hai, bataiye sona bhi hai",1,CckwXQHILb0
